what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266392101979
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266392115878
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266392127109
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266392133902
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1266392296136
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1266392299986
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266392596114
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266392711199
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266392720735
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266392793206
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1266392793247
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1266392803639
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266392808461
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266392962260
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266392994878
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266393038324
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1266393094146
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1266393094366
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1266393118131
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1266393120723
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266393218569
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266393221551
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1266393221589
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1266393224039
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1266393238324
