what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1266381304839
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266381311093
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266381311391
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1266381328491
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1266381374380
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266381413997
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266381414132
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266381446750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266381446872
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1266381451129
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266381459651
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266381459777
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266381868562
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.findReplace",1266381868612
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266381875651
activated,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.ContentOutline",1266382006902
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1266382019033
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266382066084
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.findReplace",1266382066144
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266382073424
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266382076238
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266382076339
activated,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.ContentOutline",1266382099326
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1266382109568
activated,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.ContentOutline",1266382201314
